"trta","aesoc","aedecod","saffl","procedure","factor","measure","rowno","colno","cellpartno","unit","denominator"
"_ALL_","CARDIAC DISORDERS","ATRIOVENTRICULAR BLOCK SECOND DEGREE","Y","countdistinct","USUBJID",5,7,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BRADYCARDIA","Y","count","quantity",4,8,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BRADYCARDIA","Y","countdistinct","USUBJID",1,8,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BUNDLE BRANCH BLOCK LEFT","Y","count","quantity",1,9,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BUNDLE BRANCH BLOCK LEFT","Y","countdistinct","USUBJID",1,9,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BUNDLE BRANCH BLOCK RIGHT","Y","count","quantity",3,10,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","BUNDLE BRANCH BLOCK RIGHT","Y","countdistinct","USUBJID",2,10,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","CARDIAC DISORDER","Y","count","quantity",1,11,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","CARDIAC DISORDER","Y","countdistinct","USUBJID",1,11,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","CARDIAC FAILURE CONGESTIVE","Y","count","quantity",1,12,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","CARDIAC FAILURE CONGESTIVE","Y","countdistinct","USUBJID",1,12,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","MYOCARDIAL INFARCTION","Y","count","quantity",16,13,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","MYOCARDIAL INFARCTION","Y","countdistinct","USUBJID",10,13,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","PALPITATIONS","Y","count","quantity",2,14,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","PALPITATIONS","Y","countdistinct","USUBJID",2,14,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SINUS ARRHYTHMIA","Y","count","quantity",2,15,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SINUS ARRHYTHMIA","Y","countdistinct","USUBJID",1,15,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SINUS BRADYCARDIA","Y","count","quantity",24,16,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SINUS BRADYCARDIA","Y","countdistinct","USUBJID",17,16,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SUPRAVENTRICULAR EXTRASYSTOLES","Y","count","quantity",5,17,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SUPRAVENTRICULAR EXTRASYSTOLES","Y","countdistinct","USUBJID",3,17,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SUPRAVENTRICULAR TACHYCARDIA","Y","count","quantity",2,18,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","SUPRAVENTRICULAR TACHYCARDIA","Y","countdistinct","USUBJID",1,18,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","TACHYCARDIA","Y","count","quantity",2,19,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","TACHYCARDIA","Y","countdistinct","USUBJID",1,19,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","VENTRICULAR EXTRASYSTOLES","Y","count","quantity",5,20,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","VENTRICULAR EXTRASYSTOLES","Y","countdistinct","USUBJID",3,20,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","VENTRICULAR HYPERTROPHY","Y","count","quantity",1,21,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","VENTRICULAR HYPERTROPHY","Y","countdistinct","USUBJID",1,21,4,2,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","WOLFF-PARKINSON-WHITE SYNDROME","Y","count","quantity",2,22,4,1,"_NULL_","_NULL_"
"_ALL_","CARDIAC DISORDERS","WOLFF-PARKINSON-WHITE SYNDROME","Y","countdistinct","USUBJID",1,22,4,2,"_NULL_","_NULL_"
"_ALL_","CONGENITAL, FAMILIAL AND GENETIC DISORDERS","_ALL_","Y","count","quantity",3,23,4,1,"_NULL_","_NULL_"
"_ALL_","CONGENITAL, FAMILIAL AND GENETIC DISORDERS","_ALL_","Y","countdistinct","USUBJID",3,23,4,2,"_NULL_","_NULL_"
"_ALL_","CONGENITAL, FAMILIAL AND GENETIC DISORDERS","VENTRICULAR SEPTAL DEFECT","Y","count","quantity",3,24,4,1,"_NULL_","_NULL_"
"_ALL_","CONGENITAL, FAMILIAL AND GENETIC DISORDERS","VENTRICULAR SEPTAL DEFECT","Y","countdistinct","USUBJID",3,24,4,2,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","_ALL_","Y","count","quantity",6,25,4,1,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","_ALL_","Y","countdistinct","USUBJID",4,25,4,2,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","CERUMEN IMPACTION","Y","count","quantity",1,26,4,1,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","CERUMEN IMPACTION","Y","countdistinct","USUBJID",1,26,4,2,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","EAR PAIN","Y","count","quantity",2,27,4,1,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","EAR PAIN","Y","countdistinct","USUBJID",1,27,4,2,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","TINNITUS","Y","count","quantity",1,28,4,1,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","TINNITUS","Y","countdistinct","USUBJID",1,28,4,2,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","VERTIGO","Y","count","quantity",2,29,4,1,"_NULL_","_NULL_"
"_ALL_","EAR AND LABYRINTH DISORDERS","VERTIGO","Y","countdistinct","USUBJID",2,29,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","_ALL_","Y","count","quantity",12,30,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","_ALL_","Y","countdistinct","USUBJID",7,30,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","CONJUNCTIVAL HAEMORRHAGE","Y","count","quantity",1,31,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","CONJUNCTIVAL HAEMORRHAGE","Y","countdistinct","USUBJID",1,31,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","CONJUNCTIVITIS","Y","count","quantity",4,32,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","CONJUNCTIVITIS","Y","countdistinct","USUBJID",2,32,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE ALLERGY","Y","count","quantity",1,33,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE ALLERGY","Y","countdistinct","USUBJID",1,33,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE PRURITUS","Y","count","quantity",1,34,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE PRURITUS","Y","countdistinct","USUBJID",1,34,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE SWELLING","Y","count","quantity",1,35,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","EYE SWELLING","Y","countdistinct","USUBJID",1,35,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","GLAUCOMA","Y","count","quantity",1,36,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","GLAUCOMA","Y","countdistinct","USUBJID",1,36,4,2,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","VISION BLURRED","Y","count","quantity",3,37,4,1,"_NULL_","_NULL_"
"_ALL_","EYE DISORDERS","VISION BLURRED","Y","countdistinct","USUBJID",2,37,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","_ALL_","Y","count","quantity",87,38,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","_ALL_","Y","countdistinct","USUBJID",53,38,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","ABDOMINAL DISCOMFORT","Y","count","quantity",1,39,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","ABDOMINAL DISCOMFORT","Y","countdistinct","USUBJID",1,39,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN","Y","count","quantity",6,40,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","ABDOMINAL PAIN","Y","countdistinct","USUBJID",5,40,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","CONSTIPATION","Y","count","quantity",1,41,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","CONSTIPATION","Y","countdistinct","USUBJID",1,41,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DIARRHOEA","Y","count","quantity",21,42,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DIARRHOEA","Y","countdistinct","USUBJID",18,42,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DYSPEPSIA","Y","count","quantity",5,43,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DYSPEPSIA","Y","countdistinct","USUBJID",3,43,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DYSPHAGIA","Y","count","quantity",1,44,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","DYSPHAGIA","Y","countdistinct","USUBJID",1,44,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","FLATULENCE","Y","count","quantity",2,45,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","FLATULENCE","Y","countdistinct","USUBJID",1,45,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGE","Y","count","quantity",1,46,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GASTROINTESTINAL HAEMORRHAGE","Y","countdistinct","USUBJID",1,46,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE","Y","count","quantity",1,47,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GASTROOESOPHAGEAL REFLUX DISEASE","Y","countdistinct","USUBJID",1,47,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GLOSSITIS","Y","count","quantity",1,48,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","GLOSSITIS","Y","countdistinct","USUBJID",1,48,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","HIATUS HERNIA","Y","count","quantity",2,49,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","HIATUS HERNIA","Y","countdistinct","USUBJID",1,49,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","NAUSEA","Y","count","quantity",21,50,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","NAUSEA","Y","countdistinct","USUBJID",12,50,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","RECTAL HAEMORRHAGE","Y","count","quantity",2,51,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","RECTAL HAEMORRHAGE","Y","countdistinct","USUBJID",1,51,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","SALIVARY HYPERSECRETION","Y","count","quantity",5,52,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","SALIVARY HYPERSECRETION","Y","countdistinct","USUBJID",4,52,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","STOMACH DISCOMFORT","Y","count","quantity",1,53,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","STOMACH DISCOMFORT","Y","countdistinct","USUBJID",1,53,4,2,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","VOMITING","Y","count","quantity",16,54,4,1,"_NULL_","_NULL_"
"_ALL_","GASTROINTESTINAL DISORDERS","VOMITING","Y","countdistinct","USUBJID",13,54,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","_ALL_","Y","count","quantity",292,55,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","_ALL_","Y","countdistinct","USUBJID",108,55,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE BLEEDING","Y","count","quantity",1,56,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE BLEEDING","Y","countdistinct","USUBJID",1,56,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS","Y","count","quantity",36,57,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DERMATITIS","Y","countdistinct","USUBJID",21,57,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DESQUAMATION","Y","count","quantity",1,58,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DESQUAMATION","Y","countdistinct","USUBJID",1,58,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DISCHARGE","Y","count","quantity",1,59,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DISCHARGE","Y","countdistinct","USUBJID",1,59,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DISCOLOURATION","Y","count","quantity",1,60,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE DISCOLOURATION","Y","countdistinct","USUBJID",1,60,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA","Y","count","quantity",46,61,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE ERYTHEMA","Y","countdistinct","USUBJID",30,61,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION","Y","count","quantity",1,62,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE INDURATION","Y","countdistinct","USUBJID",1,62,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION","Y","count","quantity",41,63,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE IRRITATION","Y","countdistinct","USUBJID",21,63,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PAIN","Y","count","quantity",2,64,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PAIN","Y","countdistinct","USUBJID",2,64,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PERSPIRATION","Y","count","quantity",3,65,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PERSPIRATION","Y","countdistinct","USUBJID",2,65,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS","Y","count","quantity",78,66,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE PRURITUS","Y","countdistinct","USUBJID",50,66,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION","Y","count","quantity",3,67,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE REACTION","Y","countdistinct","USUBJID",2,67,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE SWELLING","Y","count","quantity",4,68,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE SWELLING","Y","countdistinct","USUBJID",3,68,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE URTICARIA","Y","count","quantity",3,69,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE URTICARIA","Y","countdistinct","USUBJID",3,69,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES","Y","count","quantity",13,70,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE VESICLES","Y","countdistinct","USUBJID",11,70,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE WARMTH","Y","count","quantity",2,71,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","APPLICATION SITE WARMTH","Y","countdistinct","USUBJID",1,71,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA","Y","count","quantity",3,72,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ASTHENIA","Y","countdistinct","USUBJID",2,72,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHEST DISCOMFORT","Y","count","quantity",2,73,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHEST DISCOMFORT","Y","countdistinct","USUBJID",2,73,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHEST PAIN","Y","count","quantity",2,74,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHEST PAIN","Y","countdistinct","USUBJID",2,74,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS","Y","count","quantity",6,75,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CHILLS","Y","countdistinct","USUBJID",3,75,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CYST","Y","count","quantity",1,76,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","CYST","Y","countdistinct","USUBJID",1,76,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE","Y","count","quantity",12,77,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FATIGUE","Y","countdistinct","USUBJID",11,77,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FEELING ABNORMAL","Y","count","quantity",1,78,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FEELING ABNORMAL","Y","countdistinct","USUBJID",1,78,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FEELING COLD","Y","count","quantity",1,79,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","FEELING COLD","Y","countdistinct","USUBJID",1,79,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","INFLAMMATION","Y","count","quantity",1,80,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","INFLAMMATION","Y","countdistinct","USUBJID",1,80,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","MALAISE","Y","count","quantity",5,81,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","MALAISE","Y","countdistinct","USUBJID",3,81,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA","Y","count","quantity",2,82,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA","Y","countdistinct","USUBJID",2,82,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL","Y","count","quantity",9,83,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","OEDEMA PERIPHERAL","Y","countdistinct","USUBJID",5,83,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PAIN","Y","count","quantity",3,84,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PAIN","Y","countdistinct","USUBJID",2,84,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA","Y","count","quantity",3,85,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","PYREXIA","Y","countdistinct","USUBJID",3,85,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SECRETION DISCHARGE","Y","count","quantity",2,86,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SECRETION DISCHARGE","Y","countdistinct","USUBJID",1,86,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SUDDEN DEATH","Y","count","quantity",1,87,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SUDDEN DEATH","Y","countdistinct","USUBJID",1,87,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SWELLING","Y","count","quantity",1,88,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","SWELLING","Y","countdistinct","USUBJID",1,88,4,2,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ULCER","Y","count","quantity",1,89,4,1,"_NULL_","_NULL_"
"_ALL_","GENERAL DISORDERS AND ADMINISTRATION SITE CONDITIONS","ULCER","Y","countdistinct","USUBJID",1,89,4,2,"_NULL_","_NULL_"
"_ALL_","HEPATOBILIARY DISORDERS","_ALL_","Y","count","quantity",1,90,4,1,"_NULL_","_NULL_"
"_ALL_","HEPATOBILIARY DISORDERS","_ALL_","Y","countdistinct","USUBJID",1,90,4,2,"_NULL_","_NULL_"
"_ALL_","HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA","Y","count","quantity",1,91,4,1,"_NULL_","_NULL_"
"_ALL_","HEPATOBILIARY DISORDERS","HYPERBILIRUBINAEMIA","Y","countdistinct","USUBJID",1,91,4,2,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","_ALL_","Y","count","quantity",3,92,4,1,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","_ALL_","Y","countdistinct","USUBJID",2,92,4,2,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","HYPERSENSITIVITY","Y","count","quantity",2,93,4,1,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","HYPERSENSITIVITY","Y","countdistinct","USUBJID",1,93,4,2,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","SEASONAL ALLERGY","Y","count","quantity",1,94,4,1,"_NULL_","_NULL_"
"_ALL_","IMMUNE SYSTEM DISORDERS","SEASONAL ALLERGY","Y","countdistinct","USUBJID",1,94,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","_ALL_","Y","count","quantity",73,95,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","_ALL_","Y","countdistinct","USUBJID",39,95,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","BRONCHITIS","Y","count","quantity",1,96,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","BRONCHITIS","Y","countdistinct","USUBJID",1,96,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","CELLULITIS","Y","count","quantity",1,97,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","CELLULITIS","Y","countdistinct","USUBJID",1,97,4,2,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","CERVICITIS","Y","count","quantity",2,98,4,1,"_NULL_","_NULL_"
"_ALL_","INFECTIONS AND INFESTATIONS","CERVICITIS","Y","countdistinct","USUBJID",1,98,4,2,"_NULL_","_NULL_"
